number,timestamp,value
2630,1615259176,184558
2631,1615260681,185571
2632,1615262121,184614
2633,1615262901,183653
2634,1615263306,182643
2635,1615263598,183628
2636,1615265301,184609
2637,1615265904,183612
2638,1615266396,184600
2639,1615267987,183659
2640,1615269955,184610
2641,1615271173,183600
2642,1615273424,182640
2643,1615273612,181704
2644,1615274082,182664
2645,1615275379,181650
2646,1615276003,182588
2647,1615276594,181466
2648,1615278198,182471
2649,1615280199,183539
2650,1615281506,182524
2651,1615282396,183462
2652,1615285828,182531
2653,1615286292,181443
2654,1615287025,182363
2655,1615293263,181432
2656,1615294435,180285
2657,1615295135,181231
2658,1615296032,182141
2659,1615297423,183212
2660,1615302648,181985
2661,1615305537,182926
2662,1615305718,183899
2663,1615306224,182694
2664,1615306509,181626
2665,1615306759,182585
2666,1615307766,183521
2667,1615311121,182534
2668,1615312158,181600
2669,1615317797,182543
2670,1615321658,183498
2671,1615325221,182544
2672,1615329953,183495
2673,1615330677,184497
2674,1615332374,185423
2675,1615332515,186413
2676,1615334501,187463
2677,1615334778,186371
2678,1615335524,187588
2679,1615335861,186608
2680,1615337169,187547
2681,1615338667,186600
2682,1615339588,185559
2683,1615340071,184601
2684,1615340267,183576
2685,1615340667,182605
2686,1615341744,181341
2687,1615341824,180343
2688,1615341944,181280
2689,1615342017,180321
2690,1615342191,179387
2691,1615342249,178052
2692,1615342342,179189
2693,1615342652,180100
2694,1615343536,179006
2695,1615343603,179925
2696,1615345831,178766
2697,1615346286,177696
2698,1615346600,178598
2699,1615347781,177641
2700,1615347917,176717
2701,1615348774,177672
2702,1615349118,176735
2703,1615349231,177725
2704,1615350181,178621
2705,1615350633,177592
2706,1615350782,178481
2707,1615352010,179450
2708,1615353233,178520
2709,1615353361,179423
2710,1615353959,180403
2711,1615361142,181353
2712,1615363379,180409
2713,1615363727,181444
2714,1615366661,182387
2715,1615367646,181336
2716,1615368503,182444
2717,1615368744,183374
2718,1615371296,182402
2719,1615374076,181352
2720,1615374279,180396
2721,1615374564,181299
2722,1615377744,182371
